type,code,fullCode,name,provinsiCode,kabupatenKotaCode,kabupatenKotaFullCode,createdAt,updatedAt
kecamatan,040,3376040,MARGADANA,33,76,3376,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,100,3401100,NANGGULAN,34,01,3401,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,110,3401110,KALIBAWANG,34,01,3401,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,120,3401120,SAMIGALUH,34,01,3401,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,010,3401010,TEMON,34,01,3401,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,020,3401020,WATES,34,01,3401,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,030,3401030,PANJATAN,34,01,3401,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,040,3401040,GALUR,34,01,3401,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,050,3401050,LENDAH,34,01,3401,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,060,3401060,SENTOLO,34,01,3401,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,070,3401070,PENGASIH,34,01,3401,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,080,3401080,KOKAP,34,01,3401,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,090,3401090,GIRIMULYO,34,01,3401,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,100,3402100,DLINGO,34,02,3402,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,110,3402110,PLERET,34,02,3402,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,120,3402120,PIYUNGAN,34,02,3402,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,130,3402130,BANGUNTAPAN,34,02,3402,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,140,3402140,SEWON,34,02,3402,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,150,3402150,KASIHAN,34,02,3402,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,160,3402160,PAJANGAN,34,02,3402,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,170,3402170,SEDAYU,34,02,3402,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,010,3402010,SRANDAKAN,34,02,3402,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,020,3402020,SANDEN,34,02,3402,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,030,3402030,KRETEK,34,02,3402,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,040,3402040,PUNDONG,34,02,3402,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,050,3402050,BAMBANG LIPURO,34,02,3402,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,060,3402060,PANDAK,34,02,3402,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,070,3402070,BANTUL,34,02,3402,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,080,3402080,JETIS,34,02,3402,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,090,3402090,IMOGIRI,34,02,3402,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,100,3403100,PLAYEN,34,03,3403,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,110,3403110,PATUK,34,03,3403,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,120,3403120,GEDANGSARI,34,03,3403,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,130,3403130,NGLIPAR,34,03,3403,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,140,3403140,NGAWEN,34,03,3403,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,150,3403150,SEMIN,34,03,3403,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,010,3403010,PANGGANG,34,03,3403,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,011,3403011,PURWOSARI,34,03,3403,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,020,3403020,PALIYAN,34,03,3403,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,030,3403030,SAPTOSARI,34,03,3403,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,040,3403040,TEPUS,34,03,3403,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,041,3403041,TANJUNGSARI,34,03,3403,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,050,3403050,RONGKOP,34,03,3403,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,051,3403051,GIRISUBO,34,03,3403,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,060,3403060,SEMANU,34,03,3403,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,070,3403070,PONJONG,34,03,3403,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,080,3403080,KARANGMOJO,34,03,3403,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,090,3403090,WONOSARI,34,03,3403,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,100,3404100,KALASAN,34,04,3404,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,110,3404110,NGEMPLAK,34,04,3404,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,120,3404120,NGAGLIK,34,04,3404,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,130,3404130,SLEMAN,34,04,3404,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,140,3404140,TEMPEL,34,04,3404,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,150,3404150,TURI,34,04,3404,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,160,3404160,PAKEM,34,04,3404,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,170,3404170,CANGKRINGAN,34,04,3404,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,010,3404010,MOYUDAN,34,04,3404,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,020,3404020,MINGGIR,34,04,3404,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,030,3404030,SEYEGAN,34,04,3404,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,040,3404040,GODEAN,34,04,3404,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,050,3404050,GAMPING,34,04,3404,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,060,3404060,MLATI,34,04,3404,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,070,3404070,DEPOK,34,04,3404,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,080,3404080,BERBAH,34,04,3404,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,090,3404090,PRAMBANAN,34,04,3404,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,100,3471100,NGAMPILAN,34,71,3471,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,110,3471110,WIROBRAJAN,34,71,3471,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,120,3471120,GEDONG TENGEN,34,71,3471,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,130,3471130,JETIS,34,71,3471,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,140,3471140,TEGALREJO,34,71,3471,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,010,3471010,MANTRIJERON,34,71,3471,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,020,3471020,KRATON,34,71,3471,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,030,3471030,MERGANGSAN,34,71,3471,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,040,3471040,UMBULHARJO,34,71,3471,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,050,3471050,KOTAGEDE,34,71,3471,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,060,3471060,GONDOKUSUMAN,34,71,3471,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,070,3471070,DANUREJAN,34,71,3471,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,080,3471080,PAKUALAMAN,34,71,3471,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,090,3471090,GONDOMANAN,34,71,3471,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,100,3501100,TULAKAN,35,01,3501,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,110,3501110,NGADIROJO,35,01,3501,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,120,3501120,SUDIMORO,35,01,3501,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,010,3501010,DONOROJO,35,01,3501,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,020,3501020,PUNUNG,35,01,3501,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,030,3501030,PRINGKUKU,35,01,3501,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,040,3501040,PACITAN,35,01,3501,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,050,3501050,KEBONAGUNG,35,01,3501,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,060,3501060,ARJOSARI,35,01,3501,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,070,3501070,NAWANGAN,35,01,3501,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,080,3501080,BANDAR,35,01,3501,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,090,3501090,TEGALOMBO,35,01,3501,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,100,3502100,JETIS,35,02,3502,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,110,3502110,BALONG,35,02,3502,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,120,3502120,KAUMAN,35,02,3502,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,130,3502130,JAMBON,35,02,3502,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,140,3502140,BADEGAN,35,02,3502,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,150,3502150,SAMPUNG,35,02,3502,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,160,3502160,SUKOREJO,35,02,3502,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,170,3502170,PONOROGO,35,02,3502,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,180,3502180,BABADAN,35,02,3502,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,190,3502190,JENANGAN,35,02,3502,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,200,3502200,NGEBEL,35,02,3502,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,010,3502010,NGRAYUN,35,02,3502,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,020,3502020,SLAHUNG,35,02,3502,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,030,3502030,BUNGKAL,35,02,3502,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,040,3502040,SAMBIT,35,02,3502,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,050,3502050,SAWOO,35,02,3502,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,060,3502060,SOOKO,35,02,3502,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,061,3502061,PUDAK,35,02,3502,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,070,3502070,PULUNG,35,02,3502,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,080,3502080,MLARAK,35,02,3502,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,090,3502090,SIMAN,35,02,3502,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,100,3503100,POGALAN,35,03,3503,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,110,3503110,TRENGGALEK,35,03,3503,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,120,3503120,TUGU,35,03,3503,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,130,3503130,BENDUNGAN,35,03,3503,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,010,3503010,PANGGUL,35,03,3503,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,020,3503020,MUNJUNGAN,35,03,3503,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,030,3503030,WATULIMO,35,03,3503,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,040,3503040,KAMPAK,35,03,3503,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,050,3503050,DONGKO,35,03,3503,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,060,3503060,PULE,35,03,3503,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,070,3503070,KARANGAN,35,03,3503,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,071,3503071,SURUH,35,03,3503,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,080,3503080,GANDUSARI,35,03,3503,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,090,3503090,DURENAN,35,03,3503,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,100,3504100,SUMBERGEMPOL,35,04,3504,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,110,3504110,BOYOLANGU,35,04,3504,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,120,3504120,TULUNGAGUNG,35,04,3504,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,130,3504130,KEDUNGWARU,35,04,3504,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,140,3504140,NGANTRU,35,04,3504,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,150,3504150,KARANGREJO,35,04,3504,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,160,3504160,KAUMAN,35,04,3504,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,170,3504170,GONDANG,35,04,3504,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,180,3504180,PAGER WOJO,35,04,3504,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,190,3504190,SENDANG,35,04,3504,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,010,3504010,BESUKI,35,04,3504,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,020,3504020,BANDUNG,35,04,3504,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,030,3504030,PAKEL,35,04,3504,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,040,3504040,CAMPUR DARAT,35,04,3504,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,050,3504050,TANGGUNG GUNUNG,35,04,3504,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,060,3504060,KALIDAWIR,35,04,3504,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,070,3504070,PUCANG LABAN,35,04,3504,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,080,3504080,REJOTANGAN,35,04,3504,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,090,3504090,NGUNUT,35,04,3504,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,100,3505100,SELOPURO,35,05,3505,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,110,3505110,KESAMBEN,35,05,3505,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,120,3505120,SELOREJO,35,05,3505,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,130,3505130,DOKO,35,05,3505,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,140,3505140,WLINGI,35,05,3505,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,150,3505150,GANDUSARI,35,05,3505,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,160,3505160,GARUM,35,05,3505,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,170,3505170,NGLEGOK,35,05,3505,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,180,3505180,SANANKULON,35,05,3505,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,190,3505190,PONGGOK,35,05,3505,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,200,3505200,SRENGAT,35,05,3505,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,210,3505210,WONODADI,35,05,3505,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,220,3505220,UDANAWU,35,05,3505,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,010,3505010,BAKUNG,35,05,3505,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,020,3505020,WONOTIRTO,35,05,3505,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,030,3505030,PANGGUNGREJO,35,05,3505,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,040,3505040,WATES,35,05,3505,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,050,3505050,BINANGUN,35,05,3505,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,060,3505060,SUTOJAYAN,35,05,3505,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,070,3505070,KADEMANGAN,35,05,3505,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,080,3505080,KANIGORO,35,05,3505,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,090,3505090,TALUN,35,05,3505,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,100,3506100,GURAH,35,06,3506,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,110,3506110,PUNCU,35,06,3506,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,120,3506120,KEPUNG,35,06,3506,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,130,3506130,KANDANGAN,35,06,3506,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,140,3506140,PARE,35,06,3506,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,141,3506141,BADAS,35,06,3506,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,150,3506150,KUNJANG,35,06,3506,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,160,3506160,PLEMAHAN,35,06,3506,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,170,3506170,PURWOASRI,35,06,3506,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,180,3506180,PAPAR,35,06,3506,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,190,3506190,PAGU,35,06,3506,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,191,3506191,KAYEN KIDUL,35,06,3506,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,200,3506200,GAMPENGREJO,35,06,3506,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,201,3506201,NGASEM,35,06,3506,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,210,3506210,BANYAKAN,35,06,3506,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,220,3506220,GROGOL,35,06,3506,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,230,3506230,TAROKAN,35,06,3506,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,010,3506010,MOJO,35,06,3506,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,020,3506020,SEMEN,35,06,3506,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,030,3506030,NGADILUWIH,35,06,3506,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,040,3506040,KRAS,35,06,3506,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,050,3506050,RINGINREJO,35,06,3506,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,060,3506060,KANDAT,35,06,3506,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,070,3506070,WATES,35,06,3506,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,080,3506080,NGANCAR,35,06,3506,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,090,3506090,PLOSOKLATEN,35,06,3506,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,100,3507100,PONCOKUSUMO,35,07,3507,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,110,3507110,WAJAK,35,07,3507,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,120,3507120,TUREN,35,07,3507,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,130,3507130,BULULAWANG,35,07,3507,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,140,3507140,GONDANGLEGI,35,07,3507,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,150,3507150,PAGELARAN,35,07,3507,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,160,3507160,KEPANJEN,35,07,3507,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,170,3507170,SUMBER PUCUNG,35,07,3507,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,180,3507180,KROMENGAN,35,07,3507,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,190,3507190,NGAJUM,35,07,3507,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,200,3507200,WONOSARI,35,07,3507,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,210,3507210,WAGIR,35,07,3507,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,220,3507220,PAKISAJI,35,07,3507,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,230,3507230,TAJINAN,35,07,3507,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,240,3507240,TUMPANG,35,07,3507,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,250,3507250,PAKIS,35,07,3507,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,260,3507260,JABUNG,35,07,3507,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,270,3507270,LAWANG,35,07,3507,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,280,3507280,SINGOSARI,35,07,3507,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,290,3507290,KARANGPLOSO,35,07,3507,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,300,3507300,DAU,35,07,3507,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,310,3507310,PUJON,35,07,3507,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,320,3507320,NGANTANG,35,07,3507,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,330,3507330,KASEMBON,35,07,3507,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,010,3507010,DONOMULYO,35,07,3507,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,020,3507020,KALIPARE,35,07,3507,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,030,3507030,PAGAK,35,07,3507,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,040,3507040,BANTUR,35,07,3507,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,050,3507050,GEDANGAN,35,07,3507,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,060,3507060,SUMBERMANJING,35,07,3507,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,070,3507070,DAMPIT,35,07,3507,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,080,3507080,TIRTO YUDO,35,07,3507,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,090,3507090,AMPELGADING,35,07,3507,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,100,3508100,ROWOKANGKUNG,35,08,3508,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,110,3508110,JATIROTO,35,08,3508,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,120,3508120,RANDUAGUNG,35,08,3508,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,130,3508130,SUKODONO,35,08,3508,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,140,3508140,PADANG,35,08,3508,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
